ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,STATUS
5092292,0,0,1,0,247500,1,1,1,1,22107,365243,1,0,0,0,2,7
5092293,0,0,1,0,247500,1,1,1,1,22107,365243,1,0,0,0,2,6
5092294,0,0,1,0,247500,1,1,1,1,22107,365243,1,0,0,0,2,6
5092295,0,0,1,0,247500,1,1,1,1,22107,365243,1,0,0,0,2,7
5092296,0,0,1,0,247500,1,1,1,1,22107,365243,1,0,0,0,2,6
5092297,0,0,1,0,247500,1,1,1,1,22107,365243,1,0,0,0,2,7
5092302,0,0,1,0,112500,1,4,4,1,22160,365243,1,0,1,0,1,7
5092303,1,0,1,0,270000,4,4,1,1,18625,3153,1,0,1,0,2,7
5092304,1,0,1,0,270000,4,4,1,1,18625,3153,1,0,1,0,2,7
5092305,1,0,1,0,270000,4,4,1,1,18625,3153,1,0,1,0,2,7
5092306,1,0,1,0,270000,4,4,1,1,18625,3153,1,0,1,0,2,7
5092308,1,0,1,0,270000,4,4,1,1,18625,3153,1,0,1,0,2,7
5092310,1,0,1,0,270000,4,4,1,1,18625,3153,1,0,1,0,2,7
5092314,1,0,1,0,270000,4,4,1,1,18625,3153,1,0,1,0,2,7
5092315,1,0,1,0,270000,4,4,1,1,18625,3153,1,0,1,0,2,7
5092316,1,0,1,0,270000,4,4,1,1,18625,3153,1,0,1,0,2,7
5092319,0,0,1,0,202500,4,4,1,1,12347,2057,1,0,0,0,2,7
5092320,0,0,1,0,202500,4,4,1,1,12347,2057,1,0,0,0,2,7
5092321,0,0,1,0,202500,4,4,1,1,12347,2057,1,0,0,0,2,0
5092322,0,0,1,0,202500,4,4,1,1,12347,2057,1,0,0,0,2,7
5092323,0,0,1,0,202500,4,4,1,1,12347,2057,1,0,0,0,2,7
5092332,0,0,1,0,58500,1,4,3,1,24946,365243,1,0,1,0,1,7
5092334,0,0,1,0,58500,1,4,3,1,24946,365243,1,0,1,0,1,7
5092335,0,0,1,0,58500,1,4,3,1,24946,365243,1,0,1,0,1,7
5092337,0,0,1,0,112500,4,4,1,1,19054,1296,1,0,0,0,2,7
5092338,0,0,1,0,112500,4,4,1,1,19054,1296,1,0,0,0,2,7
5092339,0,0,1,0,112500,4,4,1,1,19054,1296,1,0,0,0,2,7
5092340,0,0,1,0,112500,4,4,1,1,19054,1296,1,0,0,0,2,7
5092341,0,0,1,0,112500,4,4,1,1,19054,1296,1,0,0,0,2,7
5092343,0,0,1,0,225000,4,4,4,1,19252,2057,1,0,0,0,1,6
5092344,0,0,1,0,225000,4,4,4,1,19252,2057,1,0,0,0,1,7
5092345,0,0,1,0,225000,4,4,4,1,19252,2057,1,0,0,0,1,6
5092347,0,0,1,0,225000,4,4,4,1,19252,2057,1,0,0,0,1,6
5092348,0,0,1,0,225000,4,4,4,1,19252,2057,1,0,0,0,1,7
5092349,0,0,1,0,225000,4,4,4,1,19252,2057,1,0,0,0,1,6
5092350,0,0,1,0,225000,4,4,4,1,19252,2057,1,0,0,0,1,6
5092351,0,1,1,0,405000,0,1,1,1,14981,685,1,1,0,0,2,6
5092352,0,1,1,0,405000,0,1,1,1,14981,685,1,1,0,0,2,6
5092353,0,0,1,1,67500,4,4,2,5,10345,2635,1,0,0,0,2,6
5092356,0,0,0,0,121500,0,4,0,1,21587,5009,1,0,0,0,2,7
5092357,0,0,0,0,121500,0,4,0,1,21587,5009,1,0,0,0,2,7
5092358,0,0,1,0,90000,0,4,3,1,18587,1388,1,0,0,0,1,7
5092360,0,0,1,0,90000,0,4,3,1,18587,1388,1,0,0,0,1,7
5092361,0,0,1,0,90000,0,4,3,1,18587,1388,1,0,0,0,1,0
5092362,0,0,1,0,90000,0,4,3,1,18587,1388,1,0,0,0,1,7
5092364,1,0,1,0,90000,1,4,3,1,23267,365243,1,0,0,0,1,0
5092365,0,0,1,0,202500,4,4,4,1,20763,657,1,1,1,0,1,0
5092366,0,0,1,0,135000,4,4,1,1,16698,1296,1,0,0,0,2,6
5092367,1,0,1,0,126000,1,1,1,1,23095,365243,1,0,0,0,2,6
5092368,1,0,1,0,126000,1,1,1,1,23095,365243,1,0,0,0,2,6
5092369,1,0,1,0,126000,1,1,1,1,23095,365243,1,0,0,0,2,6
5092370,1,0,1,0,126000,1,1,1,1,23095,365243,1,0,0,0,2,6
5092372,1,1,1,0,292500,1,4,0,1,23362,365243,1,0,1,0,2,7
5092373,1,1,1,0,292500,1,4,0,1,23362,365243,1,0,1,0,2,7
5092374,1,1,1,0,292500,1,4,0,1,23362,365243,1,0,1,0,2,7
5092375,1,1,1,0,292500,1,4,0,1,23362,365243,1,0,1,0,2,6
5092376,1,1,1,0,292500,1,4,0,1,23362,365243,1,0,1,0,2,6
5092377,0,0,1,0,270000,4,4,2,1,22387,1781,1,0,0,0,1,6
5092379,0,0,1,0,153000,4,4,4,1,12813,2269,1,1,0,0,1,7
5092380,0,0,1,0,153000,4,4,4,1,12813,2269,1,1,0,0,1,7
5092381,0,0,1,0,153000,4,4,4,1,12813,2269,1,1,0,0,1,7
5092382,0,0,1,2,81000,0,1,1,1,12404,1539,1,0,0,0,4,7
5092383,0,0,1,2,81000,0,1,1,1,12404,1539,1,0,0,0,4,7
5092384,0,0,1,2,81000,0,1,1,1,12404,1539,1,0,0,0,4,7
5092386,0,0,1,0,135000,1,4,4,1,24239,365243,1,0,0,0,1,7
5092387,0,0,1,0,135000,1,4,4,1,24239,365243,1,0,0,0,1,7
5092388,0,0,1,0,135000,1,4,4,1,24239,365243,1,0,0,0,1,7
5092393,1,1,1,1,157500,0,4,1,1,11050,443,1,1,0,0,3,7
5092395,1,1,1,1,157500,0,4,1,1,11050,443,1,1,0,0,3,7
5092396,1,1,1,0,360000,4,4,1,1,11111,1996,1,0,0,0,2,6
5092398,0,1,1,0,180000,1,4,1,1,21906,365243,1,0,0,0,2,7
5092399,0,1,1,0,180000,1,4,1,1,21906,365243,1,0,0,0,2,0
5092400,0,1,1,0,180000,1,4,1,1,21906,365243,1,0,0,0,2,7
5092401,0,1,1,0,180000,1,4,1,1,21906,365243,1,0,0,0,2,7
5092402,1,1,0,0,112500,4,1,3,5,10117,108,1,0,0,0,1,6
5092403,1,1,0,0,112500,4,1,3,5,10117,108,1,0,0,0,1,6
5092405,1,0,1,0,144000,4,4,1,1,21649,3000,1,1,1,0,2,6
5092406,1,0,1,0,144000,4,4,1,1,21649,3000,1,1,1,0,2,0
5092407,1,0,1,0,144000,4,4,1,1,21649,3000,1,1,1,0,2,6
5092408,1,0,1,0,144000,4,4,1,1,21649,3000,1,1,1,0,2,7
5092409,1,0,1,0,144000,4,4,1,1,21649,3000,1,1,1,0,2,6
5092410,1,1,1,0,180000,4,4,1,1,15494,1904,1,1,1,0,2,7
5092412,0,0,1,0,247500,0,1,1,1,11648,1478,1,0,0,1,2,1
5092413,0,0,1,0,247500,0,1,1,1,11648,1478,1,0,0,1,2,7
5092414,1,1,1,0,225000,0,4,1,1,13874,2330,1,0,0,1,2,7
5092415,1,1,1,1,157500,4,4,1,1,17571,1508,1,1,0,0,3,6
5092416,1,1,1,1,157500,4,4,1,1,17571,1508,1,1,0,0,3,0
5092417,1,1,1,1,157500,4,4,1,1,17571,1508,1,1,0,0,3,6
5092418,1,1,1,1,157500,4,4,1,1,17571,1508,1,1,0,0,3,6
5092419,1,1,1,1,157500,4,4,1,1,17571,1508,1,1,0,0,3,6
5092420,1,1,1,1,157500,4,4,1,1,17571,1508,1,1,0,0,3,6
5092422,1,1,1,1,157500,4,4,1,1,17571,1508,1,1,0,0,3,6
5092423,0,1,1,0,405000,0,1,0,1,16825,108,1,1,1,0,2,7
5092424,0,1,1,0,405000,0,1,0,1,16825,108,1,1,1,0,2,6
5092426,0,1,1,0,405000,0,1,0,1,16825,108,1,1,1,0,2,7
5092427,0,1,1,1,103500,4,2,0,1,8543,1781,1,1,1,0,3,7
5092428,0,1,1,0,72000,4,4,1,5,12138,200,1,0,0,0,2,0
5092429,0,1,1,0,72000,4,4,1,5,12138,200,1,0,0,0,2,6
5092430,0,1,1,0,72000,4,4,1,5,12138,200,1,0,0,0,2,6
5092431,0,1,1,0,72000,4,4,1,5,12138,200,1,0,0,0,2,6
5092432,0,0,1,0,54000,4,1,1,1,13768,747,1,0,0,0,2,6
5092434,0,1,1,0,112500,1,4,1,1,19921,365243,1,0,1,0,2,0
5092435,0,1,1,0,112500,1,4,1,1,19921,365243,1,0,1,0,2,6
5092436,0,1,1,0,112500,1,4,1,1,19921,365243,1,0,1,0,2,6
5092437,0,1,1,0,112500,1,4,1,1,19921,365243,1,0,1,0,2,7
5092438,0,1,1,0,112500,1,4,1,1,19921,365243,1,0,1,0,2,7
5092439,0,1,1,0,112500,1,4,1,1,19921,365243,1,0,1,0,2,7
5092440,0,1,1,0,112500,1,4,1,1,19921,365243,1,0,1,0,2,6
5092441,0,1,1,0,112500,1,4,1,1,19921,365243,1,0,1,0,2,6
5092442,0,1,1,0,112500,1,4,1,1,19921,365243,1,0,1,0,2,6
5092443,0,1,1,0,112500,1,4,1,1,19921,365243,1,0,1,0,2,7
5092444,0,1,1,0,112500,1,4,1,1,19921,365243,1,0,1,0,2,7
5092445,0,1,1,0,112500,1,4,1,1,19921,365243,1,0,1,0,2,0
5092448,1,1,1,0,360000,4,1,1,1,22456,1934,1,0,1,0,2,7
5092449,1,1,1,0,360000,4,1,1,1,22456,1934,1,0,1,0,2,7
5092450,1,1,0,0,121500,0,4,3,5,9215,108,1,0,0,0,1,6
5092451,1,1,0,0,121500,0,4,3,5,9215,108,1,0,0,0,1,6
5092452,1,1,0,0,121500,0,4,3,5,9215,108,1,0,0,0,1,0
5092453,1,1,0,0,121500,0,4,3,5,9215,108,1,0,0,0,1,6
5092454,1,1,0,0,121500,0,4,3,5,9215,108,1,0,0,0,1,6
5092455,1,0,0,1,247500,4,4,2,2,16107,5313,1,0,1,0,2,6
5092456,1,0,0,1,247500,4,4,2,2,16107,5313,1,0,1,0,2,0
5092457,1,0,0,1,247500,4,4,2,2,16107,5313,1,0,1,0,2,1
5092458,0,0,1,0,130500,1,1,0,1,21461,365243,1,0,0,0,2,7
5092459,0,0,1,0,130500,1,1,0,1,21461,365243,1,0,0,0,2,7
5092460,0,0,1,0,130500,1,1,0,1,21461,365243,1,0,0,0,2,6
5092461,0,0,1,0,130500,1,1,0,1,21461,365243,1,0,0,0,2,7
5092462,0,0,1,0,130500,1,1,0,1,21461,365243,1,0,0,0,2,7
5092463,0,0,1,0,130500,1,1,0,1,21461,365243,1,0,0,0,2,6
5092464,0,0,1,0,130500,1,1,0,1,21461,365243,1,0,0,0,2,7
5092465,0,0,0,0,67500,4,4,1,1,15161,2087,1,1,0,0,2,7
5092466,0,0,0,0,67500,4,4,1,1,15161,2087,1,1,0,0,2,1
5092467,0,0,0,0,67500,4,4,1,1,15161,2087,1,1,0,0,2,7
5092468,0,0,0,0,67500,4,4,1,1,15161,2087,1,1,0,0,2,1
5092471,0,0,0,0,67500,4,4,1,1,15161,2087,1,1,0,0,2,1
5092473,1,1,1,1,171000,2,4,1,1,15730,3852,1,0,0,0,3,6
5092474,0,0,0,1,85500,2,4,1,2,15014,6866,1,0,0,0,3,6
5092475,0,0,0,1,85500,2,4,1,2,15014,6866,1,0,0,0,3,7
5092476,0,0,0,1,85500,2,4,1,2,15014,6866,1,0,0,0,3,0
5092478,0,0,0,1,85500,2,4,1,2,15014,6866,1,0,0,0,3,6
5092480,0,0,0,1,85500,2,4,1,2,15014,6866,1,0,0,0,3,6
5092481,0,0,0,1,85500,2,4,1,2,15014,6866,1,0,0,0,3,7
5093187,1,1,0,1,135000,4,4,1,1,14453,819,1,0,0,0,3,0
5093200,0,0,1,0,90000,1,4,1,1,21833,365243,1,0,0,0,2,6
5093202,0,0,1,0,90000,1,4,1,1,21833,365243,1,0,0,0,2,6
5093207,0,0,1,0,90000,1,4,1,1,21833,365243,1,0,0,0,2,6
5093210,0,0,1,0,90000,1,4,1,1,21833,365243,1,0,0,0,2,7
5093211,0,0,1,0,90000,1,4,1,1,21833,365243,1,0,0,0,2,6
5093212,0,0,1,0,90000,1,4,1,1,21833,365243,1,0,0,0,2,7
5093213,0,0,1,0,90000,1,4,1,1,21833,365243,1,0,0,0,2,7
5093227,1,0,1,0,157500,0,0,1,1,21453,1854,1,0,1,0,2,6
5093228,1,0,1,0,157500,0,0,1,1,21453,1854,1,0,1,0,2,0
5093234,1,0,0,0,90000,4,4,0,1,12576,3345,1,0,0,0,2,6
5093235,1,0,0,0,90000,4,4,0,1,12576,3345,1,0,0,0,2,7
5093247,0,0,1,0,247500,0,1,1,1,11914,2980,1,0,0,0,2,0
5093248,0,0,1,0,247500,0,1,1,1,11914,2980,1,0,0,0,2,0
5093250,0,0,1,0,247500,0,1,1,1,11914,2980,1,0,0,0,2,6
5093251,0,0,1,0,247500,0,1,1,1,11914,2980,1,0,0,0,2,6
5093252,0,0,1,0,247500,0,1,1,1,11914,2980,1,0,0,0,2,6
5093254,0,1,1,0,157500,4,4,4,1,15584,1611,1,0,0,0,1,0
5093260,0,1,1,0,157500,4,4,4,1,15584,1611,1,0,0,0,1,7
5093280,1,1,0,0,225000,0,4,2,1,15441,1976,1,0,0,0,1,7
5093281,1,1,0,0,225000,0,4,2,1,15441,1976,1,0,0,0,1,7
5093282,1,1,0,0,225000,0,4,2,1,15441,1976,1,0,0,0,1,7
5093283,1,1,0,0,225000,0,4,2,1,15441,1976,1,0,0,0,1,7
5093285,1,0,1,0,157500,4,4,1,1,17576,1216,1,0,0,0,2,6
5093287,1,1,1,1,292500,4,4,1,5,12015,1550,1,0,0,0,3,6
5093288,1,1,1,1,292500,4,4,1,5,12015,1550,1,0,0,0,3,7
5093289,1,1,1,1,292500,4,4,1,5,12015,1550,1,0,0,0,3,0
5093290,1,1,1,1,292500,4,4,1,5,12015,1550,1,0,0,0,3,6
5093291,1,1,1,1,292500,4,4,1,5,12015,1550,1,0,0,0,3,7
5093292,1,1,1,1,292500,4,4,1,5,12015,1550,1,0,0,0,3,7
5093293,1,1,1,1,292500,4,4,1,5,12015,1550,1,0,0,0,3,7
5093294,0,0,1,0,126000,4,4,1,1,12534,181,1,0,0,0,2,7
5093303,0,0,1,0,270000,4,1,3,1,23369,3437,1,0,1,0,1,7
5093304,0,0,1,0,270000,4,1,3,1,23369,3437,1,0,1,0,1,7
5093305,0,0,1,0,270000,4,1,3,1,23369,3437,1,0,1,0,1,7
5093306,0,0,1,0,270000,4,1,3,1,23369,3437,1,0,1,0,1,6
5093307,0,0,1,0,270000,4,1,3,1,23369,3437,1,0,1,0,1,0
5094865,0,0,1,0,81000,4,4,2,1,15007,1677,1,1,1,0,1,6
5094866,0,0,1,0,81000,4,4,2,1,15007,1677,1,1,1,0,1,7
5094867,0,0,1,0,81000,4,4,2,1,15007,1677,1,1,1,0,1,6
5094868,0,0,1,0,81000,4,4,2,1,15007,1677,1,1,1,0,1,7
5094873,0,0,1,0,60750,4,4,4,1,18544,2073,1,0,0,0,1,7
5094874,0,0,1,0,60750,4,4,4,1,18544,2073,1,0,0,0,1,7
5094875,1,0,1,0,450000,0,4,3,5,10363,1282,1,0,0,0,1,7
5094876,1,0,1,0,450000,0,4,3,5,10363,1282,1,0,0,0,1,7
5094877,1,0,1,0,450000,0,4,3,5,10363,1282,1,0,0,0,1,7
5094878,1,0,1,0,450000,0,4,3,5,10363,1282,1,0,0,0,1,7
5094879,1,0,1,0,450000,0,4,3,5,10363,1282,1,0,0,0,1,7
5094880,1,0,1,0,450000,0,4,3,5,10363,1282,1,0,0,0,1,7
5094881,1,0,1,0,450000,0,4,3,5,10363,1282,1,0,0,0,1,7
5094882,1,0,1,0,450000,0,4,3,5,10363,1282,1,0,0,0,1,7
5094883,1,0,1,0,450000,0,4,3,5,10363,1282,1,0,0,0,1,1
5094884,1,0,1,0,450000,0,4,3,5,10363,1282,1,0,0,0,1,7
5094888,0,0,1,0,90000,4,1,3,1,21532,4630,1,0,0,0,1,7
5094889,0,0,1,0,90000,4,1,3,1,21532,4630,1,0,0,0,1,6
5094890,0,0,1,0,90000,4,1,3,1,21532,4630,1,0,0,0,1,7
5094891,1,0,1,0,67500,4,4,1,1,19886,1555,1,0,0,0,2,7
5094892,1,0,1,0,67500,4,4,1,1,19886,1555,1,0,0,0,2,6
5094893,1,0,1,0,67500,4,4,1,1,19886,1555,1,0,0,0,2,7
5094896,1,1,1,1,180000,4,4,0,1,14136,3928,1,0,0,0,3,6
5094898,1,1,1,1,180000,4,4,0,1,14136,3928,1,0,0,0,3,7
5094901,1,1,1,1,180000,4,4,0,1,14136,3928,1,0,0,0,3,7
5094907,0,0,1,0,202500,4,1,1,1,19444,2832,1,0,0,0,2,7
5094908,0,0,1,0,202500,4,1,1,1,19444,2832,1,0,0,0,2,7
5094909,0,0,1,0,202500,4,1,1,1,19444,2832,1,0,0,0,2,7
5094910,0,0,1,0,202500,4,1,1,1,19444,2832,1,0,0,0,2,7
5094911,0,0,1,0,202500,4,1,1,1,19444,2832,1,0,0,0,2,7
5094912,0,0,1,0,202500,4,1,1,1,19444,2832,1,0,0,0,2,7
5094913,0,0,1,0,202500,4,1,1,1,19444,2832,1,0,0,0,2,7
5094914,0,0,1,0,202500,4,1,1,1,19444,2832,1,0,0,0,2,7
5094915,0,0,1,0,202500,4,1,1,1,19444,2832,1,0,0,0,2,0
5094916,0,0,1,2,90000,4,4,3,1,14071,1098,1,0,0,0,3,6
5094917,0,1,1,0,135000,0,4,1,1,12175,1463,1,1,0,0,2,6
5094918,0,1,1,0,135000,0,4,1,1,12175,1463,1,1,0,0,2,7
5094919,0,1,1,0,135000,0,4,1,1,12175,1463,1,1,0,0,2,6
5094920,0,1,1,0,135000,0,4,1,1,12175,1463,1,1,0,0,2,6
5094921,0,1,1,0,135000,0,4,1,1,12175,1463,1,1,0,0,2,6
5094922,0,1,1,0,135000,0,4,1,1,12175,1463,1,1,0,0,2,6
5094923,0,1,1,0,135000,0,4,1,1,12175,1463,1,1,0,0,2,6
5094924,0,1,1,0,135000,0,4,1,1,12175,1463,1,1,0,0,2,6
5094925,0,1,1,0,135000,0,4,1,1,12175,1463,1,1,0,0,2,6
5094926,0,1,1,0,135000,0,4,1,1,12175,1463,1,1,0,0,2,0
5094927,1,1,1,0,112500,4,4,3,1,10324,2438,1,0,0,0,1,6
5094928,1,1,1,0,405000,0,1,1,1,16271,398,1,0,0,0,2,6
5094929,1,1,1,0,405000,0,1,1,1,16271,398,1,0,0,0,2,6
5094930,1,1,1,0,405000,0,1,1,1,16271,398,1,0,0,0,2,7
5094931,1,1,1,0,405000,0,1,1,1,16271,398,1,0,0,0,2,6
5094932,1,1,1,0,405000,0,1,1,1,16271,398,1,0,0,0,2,6
5094933,0,0,1,0,135000,1,4,1,1,21065,365243,1,0,1,0,2,7
5094934,0,0,1,0,135000,1,4,1,1,21065,365243,1,0,1,0,2,7
5094935,0,0,1,0,135000,1,4,1,1,21065,365243,1,0,1,0,2,7
5094936,0,0,1,0,135000,1,4,1,1,21065,365243,1,0,1,0,2,7
5094937,0,0,1,0,135000,1,4,1,1,21065,365243,1,0,1,0,2,7
5094938,0,0,1,0,135000,1,4,1,1,21065,365243,1,0,1,0,2,7
5094939,0,0,1,0,135000,1,4,1,1,21065,365243,1,0,1,0,2,7
5094940,0,0,1,0,135000,1,4,1,1,21065,365243,1,0,1,0,2,7
5094941,0,0,1,0,135000,1,4,1,1,21065,365243,1,0,1,0,2,7
5094942,0,0,1,0,135000,1,4,1,1,21065,365243,1,0,1,0,2,7
5094943,0,1,0,0,45000,4,4,3,4,8988,977,1,1,0,0,1,7
5094944,0,1,0,0,45000,4,4,3,4,8988,977,1,1,0,0,1,7
5094948,0,0,1,0,112500,1,1,3,1,21775,365243,1,0,0,0,1,7
5094950,0,0,1,0,112500,1,1,3,1,21775,365243,1,0,0,0,1,7
5094952,0,0,1,0,112500,1,1,3,1,21775,365243,1,0,0,0,1,7
5094953,0,0,1,0,112500,1,1,3,1,21775,365243,1,0,0,0,1,6
5094954,0,0,1,0,112500,1,1,3,1,21775,365243,1,0,0,0,1,7
5094955,0,0,1,0,112500,1,1,3,1,21775,365243,1,0,0,0,1,6
5094956,0,0,1,0,112500,1,1,3,1,21775,365243,1,0,0,0,1,7
5094957,0,0,1,0,112500,1,1,3,1,21775,365243,1,0,0,0,1,6
5094958,0,0,1,0,112500,1,1,3,1,21775,365243,1,0,0,0,1,6
5094959,0,0,1,0,112500,1,1,3,1,21775,365243,1,0,0,0,1,7
5094960,0,0,1,0,112500,1,1,3,1,21775,365243,1,0,0,0,1,6
5094961,0,0,1,0,112500,1,1,3,1,21775,365243,1,0,0,0,1,7
5094962,0,0,1,0,112500,1,1,3,1,21775,365243,1,0,0,0,1,7
5094963,0,0,1,2,60750,0,1,1,1,10687,1981,1,1,1,0,4,7
5094964,0,0,1,2,60750,0,1,1,1,10687,1981,1,1,1,0,4,7
5094965,0,0,1,2,60750,0,1,1,1,10687,1981,1,1,1,0,4,7
5094966,0,0,1,2,60750,0,1,1,1,10687,1981,1,1,1,0,4,7
5094967,0,0,1,2,60750,0,1,1,1,10687,1981,1,1,1,0,4,7
5094969,0,0,1,2,60750,0,1,1,1,10687,1981,1,1,1,0,4,7
5094970,0,0,1,2,60750,0,1,1,1,10687,1981,1,1,1,0,4,0
5094972,1,1,1,0,225000,0,1,1,1,13453,4081,1,0,0,0,2,0
5094973,0,0,1,1,76500,0,4,3,1,14540,3350,1,0,1,0,2,0
5094974,0,0,1,1,76500,0,4,3,1,14540,3350,1,0,1,0,2,7
5094980,0,0,1,0,292500,0,1,1,1,17520,9225,1,0,1,0,2,6
5095004,1,0,1,2,180000,4,4,1,1,10640,1494,1,1,1,0,4,7
5095005,1,0,1,2,180000,4,4,1,1,10640,1494,1,1,1,0,4,7
5095006,1,0,1,2,180000,4,4,1,1,10640,1494,1,1,1,0,4,7
5095007,1,0,1,2,180000,4,4,1,1,10640,1494,1,1,1,0,4,7
5095008,1,0,1,2,180000,4,4,1,1,10640,1494,1,1,1,0,4,7
5095009,1,0,1,2,180000,4,4,1,1,10640,1494,1,1,1,0,4,7
5095010,1,0,1,2,180000,4,4,1,1,10640,1494,1,1,1,0,4,7
5095011,1,0,1,2,180000,4,4,1,1,10640,1494,1,1,1,0,4,0
5095012,1,1,1,0,157500,4,4,3,1,8098,1037,1,0,0,0,1,0
5095015,0,0,1,0,225000,0,4,0,1,13046,671,1,0,0,0,2,7
5095016,0,0,1,0,225000,0,4,0,1,13046,671,1,0,0,0,2,7
5095017,0,0,1,0,225000,0,4,0,1,13046,671,1,0,0,0,2,7
5095018,0,0,1,0,225000,0,4,0,1,13046,671,1,0,0,0,2,7
5095019,0,0,1,0,225000,0,4,0,1,13046,671,1,0,0,0,2,7
5095020,0,0,1,0,225000,0,4,0,1,13046,671,1,0,0,0,2,6
5095021,0,0,1,0,225000,0,4,0,1,13046,671,1,0,0,0,2,7
5095022,0,0,1,0,225000,0,4,0,1,13046,671,1,0,0,0,2,7
5095023,0,0,1,0,225000,0,4,0,1,13046,671,1,0,0,0,2,7
5095024,0,0,1,0,225000,0,4,0,1,13046,671,1,0,0,0,2,7
5095025,0,0,1,0,225000,0,4,0,1,13046,671,1,0,0,0,2,7
5095028,0,0,1,0,103500,1,4,4,1,22882,365243,1,0,0,0,1,7
5095029,0,0,1,0,103500,1,4,4,1,22882,365243,1,0,0,0,1,7
5095030,1,1,1,0,202500,0,1,1,1,15406,1463,1,0,0,0,2,7
5095031,1,1,1,0,202500,0,1,1,1,15406,1463,1,0,0,0,2,6
5095032,1,1,1,0,202500,0,1,1,1,15406,1463,1,0,0,0,2,6
5095033,1,1,1,0,202500,0,1,1,1,15406,1463,1,0,0,0,2,0
5095034,1,1,1,0,157500,4,4,1,1,10305,155,1,0,0,0,2,6
5095035,1,1,1,0,157500,4,4,1,1,10305,155,1,0,0,0,2,7
5095036,1,1,1,0,157500,4,4,1,1,10305,155,1,0,0,0,2,7
5095037,1,1,1,0,157500,4,4,1,1,10305,155,1,0,0,0,2,6
5095038,1,1,1,0,157500,4,4,1,1,10305,155,1,0,0,0,2,7
5095039,1,1,1,0,157500,4,4,1,1,10305,155,1,0,0,0,2,7
5095040,1,1,1,0,157500,4,4,1,1,10305,155,1,0,0,0,2,6
5095041,1,1,1,0,157500,4,4,1,1,10305,155,1,0,0,0,2,6
5095042,1,1,1,0,157500,4,4,1,1,10305,155,1,0,0,0,2,7
5095043,1,1,1,0,157500,4,4,1,1,10305,155,1,0,0,0,2,6
5095055,0,1,1,0,157500,1,4,1,1,22684,365243,1,0,0,0,2,7
5095056,0,1,1,0,157500,1,4,1,1,22684,365243,1,0,0,0,2,7
5095057,0,1,1,0,157500,1,4,1,1,22684,365243,1,0,0,0,2,7
5095058,0,1,1,0,157500,1,4,1,1,22684,365243,1,0,0,0,2,7
5095059,0,1,1,0,157500,1,4,1,1,22684,365243,1,0,0,0,2,7
5095060,0,1,1,0,157500,1,4,1,1,22684,365243,1,0,0,0,2,0
5095061,0,0,1,0,225000,1,1,1,1,21137,365243,1,0,0,0,2,1
5095071,0,1,1,0,135000,1,4,4,1,22504,365243,1,0,1,0,1,7
5095074,0,1,1,0,135000,1,4,4,1,22504,365243,1,0,1,0,1,7
5095075,0,1,1,0,135000,1,4,4,1,22504,365243,1,0,1,0,1,7
5095076,0,1,1,0,135000,1,4,4,1,22504,365243,1,0,1,0,1,0
5095077,0,1,1,0,135000,1,4,4,1,22504,365243,1,0,1,0,1,7
5095078,0,1,1,0,135000,1,4,4,1,22504,365243,1,0,1,0,1,7
5095079,0,1,1,0,135000,1,4,4,1,22504,365243,1,0,1,0,1,7
5095083,0,1,1,0,135000,1,4,4,1,22504,365243,1,0,1,0,1,7
5095084,0,1,1,0,135000,1,4,4,1,22504,365243,1,0,1,0,1,0
5095085,0,1,1,0,135000,1,4,4,1,22504,365243,1,0,1,0,1,7
5095086,0,1,1,0,135000,1,4,4,1,22504,365243,1,0,1,0,1,7
5095087,0,0,0,0,81000,4,4,1,1,23069,2285,1,0,0,0,2,7
5095088,0,0,0,0,81000,4,4,1,1,23069,2285,1,0,0,0,2,6
5095089,0,0,1,2,202500,4,1,1,1,13797,3259,1,0,1,0,4,7
5095090,0,0,1,2,202500,4,1,1,1,13797,3259,1,0,1,0,4,7
5095091,0,0,1,2,202500,4,1,1,1,13797,3259,1,0,1,0,4,6
5095092,0,0,1,2,202500,4,1,1,1,13797,3259,1,0,1,0,4,6
5095093,0,0,1,2,202500,4,1,1,1,13797,3259,1,0,1,0,4,7
5095094,0,0,1,2,202500,4,1,1,1,13797,3259,1,0,1,0,4,7
5095095,0,0,1,2,202500,4,1,1,1,13797,3259,1,0,1,0,4,7
5095096,0,0,1,2,202500,4,1,1,1,13797,3259,1,0,1,0,4,6
5095097,0,0,1,2,202500,4,1,1,1,13797,3259,1,0,1,0,4,7
5095098,0,0,1,2,202500,4,1,1,1,13797,3259,1,0,1,0,4,7
5095099,0,0,1,2,202500,4,1,1,1,13797,3259,1,0,1,0,4,7
5095100,0,0,1,2,202500,4,1,1,1,13797,3259,1,0,1,0,4,7
5095101,0,0,1,2,202500,4,1,1,1,13797,3259,1,0,1,0,4,6
5095102,0,0,1,2,202500,4,1,1,1,13797,3259,1,0,1,0,4,1
5095103,0,0,1,2,202500,4,1,1,1,13797,3259,1,0,1,0,4,7
